index,Type,Core_Density,BiC A,BiC B,CC AB,F1,F1_Individual_Nodes_Considered,Team_Strength,Number_of_Self_Activations,Self Activation Status,Team Size
Density 72%_Without Self Activation_Network_50,Lowered Density,Density 72%,0.9350569772507016,0.9337458289372422,-0.8856613341450307,0.9562605142994473,0.7279019466474406,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_51,Lowered Density,Density 72%,0.9043356411303164,0.908603569712114,-0.894598960908804,0.9200758978156238,0.7118196964087375,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_52,Lowered Density,Density 72%,0.9368455451768808,0.9313292923310688,-0.8852507926024098,0.9550943213229232,0.7200911691964502,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_53,Lowered Density,Density 72%,0.8814837303263328,0.904850398780907,-0.9145634909373526,0.9187108741015536,0.6457686065383723,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_54,Lowered Density,Density 72%,0.9462145604844808,0.9400682603499422,-0.8836522427459251,0.970288291821926,0.7253873308491862,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_55,Lowered Density,Density 72%,0.937981174499032,0.9409977534599204,-0.8857131804504388,0.96011396011396,0.7435414554058621,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_56,Lowered Density,Density 72%,0.9213053336072764,0.9231126509427148,-0.8938494227173023,0.9406860409718912,0.7199142448785136,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_57,Lowered Density,Density 72%,0.8747032021934464,0.8796288792696407,-0.915252171583302,0.8934259802373324,0.6568154130758471,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_58,Lowered Density,Density 72%,0.9388321337675432,0.934892685526126,-0.8824124329963428,0.9576551922799944,0.7303279082049067,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_59,Lowered Density,Density 72%,0.9054548826599744,0.9005016448307754,-0.9025128872205208,0.9142778768344534,0.7143510263795547,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_60,Lowered Density,Density 72%,0.9139112566106028,0.9195762989420336,-0.8951332421168867,0.9366447985004686,0.7091377694470478,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_61,Lowered Density,Density 72%,0.9017879475431532,0.903819880591646,-0.9025228806884472,0.9152705741956212,0.6988112176986276,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_62,Lowered Density,Density 72%,0.9368904409286994,0.9342980009216696,-0.8864617298259061,0.9563155625808306,0.7350672989414188,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_63,Lowered Density,Density 72%,0.9487527586123832,0.9489105803823163,-0.8797022058403727,0.9722630598843476,0.7501225129863766,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_64,Lowered Density,Density 72%,0.934955653789917,0.9381340957997176,-0.8876632734343628,0.956646982572375,0.7365692063949302,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_65,Lowered Density,Density 72%,0.9188121712922764,0.9174036266684024,-0.8918818456777113,0.9333489242282508,0.7156688493919551,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_66,Lowered Density,Density 72%,0.9335960017684832,0.907895824738992,-0.8886858172648484,0.9553883495145632,0.6692718446601942,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_67,Lowered Density,Density 72%,0.922658804493727,0.9279004866829283,-0.8906623938064867,0.9468911917098446,0.709316829783151,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_68,Lowered Density,Density 72%,0.942076807858826,0.9401051268019452,-0.8836944792112224,0.9618678925719816,0.7481732397774014,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_69,Lowered Density,Density 72%,0.9481130651469732,0.9465695861632822,-0.8775398912565258,0.9715565945840638,0.7466393921683226,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_70,Lowered Density,Density 72%,0.8944763058691296,0.8968822544539125,-0.9058304907104192,0.9169393869555196,0.6746715833141277,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_71,Lowered Density,Density 72%,0.9452576212501166,0.9476306239488534,-0.8816282937217575,0.9670340340826334,0.7567121425450308,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_72,Lowered Density,Density 72%,0.8977990941723553,0.9006104361198327,-0.9011260453472776,0.9063474135983736,0.7178676304495143,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_73,Lowered Density,Density 72%,0.9055613973771592,0.895645550799983,-0.90228705999455,0.91566655854687,0.7001992493396969,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_74,Lowered Density,Density 72%,0.9176440453243876,0.922596253318952,-0.8922041978021611,0.9391847157854912,0.7205145181121725,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_75,Lowered Density,Density 72%,0.9250849469169258,0.9324319844193276,-0.8893140585801605,0.9507516105941304,0.7122405153901217,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_76,Lowered Density,Density 72%,0.928717833446998,0.9315460353633026,-0.8853477668792048,0.9474008434819694,0.7286167843434582,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_77,Lowered Density,Density 72%,0.9486423877451624,0.9432383758808648,-0.8795268803596943,0.9670100087455058,0.7562433194053056,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_78,Lowered Density,Density 72%,0.9392607991421,0.9401488996506364,-0.8784545033057339,0.9623544193688688,0.743053206398299,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_79,Lowered Density,Density 72%,0.901676236077718,0.9008399172211136,-0.9028543754617436,0.9108090792604796,0.7219934102141681,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_80,Lowered Density,Density 72%,0.9402313652683684,0.9380080969773004,-0.8852416803113196,0.9596252294021056,0.7388196657973535,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_81,Lowered Density,Density 72%,0.9144621926896505,0.908831222972594,-0.894178648021732,0.9255859014578336,0.7136002952574275,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_82,Lowered Density,Density 72%,0.9472927010034132,0.9438926660128892,-0.8802940503178708,0.969039492930278,0.7408581179912238,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_83,Lowered Density,Density 72%,0.928980773071247,0.925984600631948,-0.8896644605501861,0.9434891762588224,0.7401828430675951,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_84,Lowered Density,Density 72%,0.9237878025191028,0.9281582457316248,-0.8869878541998112,0.9489191661451062,0.7071879062153965,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_85,Lowered Density,Density 72%,0.8599385170652658,0.8738223203581292,-0.9216210023280964,0.8715262558078373,0.6689313579381082,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_86,Lowered Density,Density 72%,0.932209368053208,0.9323662314857069,-0.8892685300534143,0.955193482688391,0.7177286393172341,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_87,Lowered Density,Density 72%,0.948557420245616,0.950368367065494,-0.8793832491928456,0.979610933267668,0.719625707953706,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_88,Lowered Density,Density 72%,0.917180990037372,0.9225431465086966,-0.8925769238630363,0.9391444255158056,0.7222695438197994,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_89,Lowered Density,Density 72%,0.9172627924716896,0.9082670954850988,-0.8994500590178283,0.9239181231890832,0.7176838956911861,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_90,Lowered Density,Density 72%,0.9149151948319872,0.909847047263238,-0.8990317756515203,0.9231338451577096,0.7293959855702525,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_91,Lowered Density,Density 72%,0.9081449396252148,0.9167665673583212,-0.8972235667150238,0.9317935933016604,0.696552048544146,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_92,Lowered Density,Density 72%,0.9349484703846862,0.9388430380787052,-0.8875163601370536,0.9571861035029552,0.7406659939455096,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_93,Lowered Density,Density 72%,0.9477533649768703,0.9467986576130882,-0.8797235323809015,0.9698206735675754,0.750935510521456,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_94,Lowered Density,Density 72%,0.9556965663998288,0.9495464635235668,-0.8743866507669353,0.9784470032477118,0.7411672079519732,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_95,Lowered Density,Density 72%,0.9518719695177034,0.9457904978863748,-0.8697012525677067,0.9776536312849162,0.7110792505067484,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_96,Lowered Density,Density 72%,0.9407409819197742,0.9403377222167592,-0.8848609962836207,0.9613791775016854,0.7376962342290282,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_97,Lowered Density,Density 72%,0.8991326791948021,0.9059947810814232,-0.8988774433151847,0.9203466396238592,0.705678989582373,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_98,Lowered Density,Density 72%,0.9330506637966564,0.9315938017890608,-0.8860214547734598,0.9505831944775054,0.7430611759104975,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_99,Lowered Density,Density 72%,0.9205040955961672,0.9264217651052928,-0.8908163867559851,0.9552238805970148,0.6726141280567844,0.484,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_0,Lowered Density,Density 80%,0.9384363991703916,0.9374690068414356,-0.883447218375898,0.952594002855783,0.7873393622084721,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_1,Lowered Density,Density 80%,0.9484728639199196,0.946554921565589,-0.8783331637569345,0.9659597133449545,0.7925140422235135,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_2,Lowered Density,Density 80%,0.9451785633039498,0.9525936904951564,-0.8662238101450505,0.9776856240126384,0.7498518957345972,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_3,Lowered Density,Density 80%,0.9604590013076372,0.9593939767097188,-0.8715651859492206,0.9819434194341944,0.8027552275522756,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_4,Lowered Density,Density 80%,0.9574646460710032,0.9546983424330224,-0.8796257979793997,0.977238239757208,0.7971021586959715,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_5,Lowered Density,Density 80%,0.9513073820658566,0.9494402952976494,-0.8723093554186064,0.9714911213816588,0.7746533690099733,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_6,Lowered Density,Density 80%,0.9629490343272474,0.9597143797985304,-0.868946742263285,0.9837034119442668,0.7932647333956969,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_7,Lowered Density,Density 80%,0.9558384653884384,0.9549795403380404,-0.8727382849991805,0.976693051890941,0.7874034984852927,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_8,Lowered Density,Density 80%,0.9542862007743376,0.9525351172423124,-0.875206035774705,0.9753442046675128,0.7806854799336003,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_9,Lowered Density,Density 80%,0.9599544447637568,0.9602089249636538,-0.8710858064552328,0.9811292938227922,0.801218733107278,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_10,Lowered Density,Density 80%,0.9521542434209004,0.9538900220328432,-0.8747640139920071,0.9720896249391134,0.7975645396980029,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_11,Lowered Density,Density 80%,0.8978555284581636,0.9113107626055472,-0.9018932519250016,0.9242410044977512,0.691013868065967,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_12,Lowered Density,Density 80%,0.9443474986447696,0.9430996818183416,-0.8801609280864541,0.9655640044558532,0.7614181236983582,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_13,Lowered Density,Density 80%,0.9564165620564882,0.9542546713337188,-0.87518652031419,0.9758765504443794,0.7851841000097666,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_14,Lowered Density,Density 80%,0.9630308440798396,0.9614131463402918,-0.8727445131038306,0.9847200315457412,0.7971214511041009,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_15,Lowered Density,Density 80%,0.9295274355785133,0.9324969709598764,-0.8869893808786402,0.9510251116339368,0.7465309454074038,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_16,Lowered Density,Density 80%,0.9524192278113662,0.9520020272514498,-0.8744037350176467,0.9761321309547148,0.7657812193687512,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_17,Lowered Density,Density 80%,0.9626180431152824,0.9604071485968616,-0.865009028409011,0.98465864246251,0.7846783741120757,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_18,Lowered Density,Density 80%,0.9371058411228296,0.9371164340091844,-0.8837299260251422,0.953854246365723,0.7720447589900535,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_19,Lowered Density,Density 80%,0.9324680023735754,0.9358441665372098,-0.8831145518710161,0.9499857509261898,0.7733447325923815,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_20,Lowered Density,Density 80%,0.9410751135962582,0.9423595545180172,-0.8818136841292741,0.9629949604031678,0.7568994480441564,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_21,Lowered Density,Density 80%,0.9480771843317508,0.949521679793484,-0.8744964069532012,0.9698985289119776,0.7709375151721124,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_22,Lowered Density,Density 80%,0.963410271722746,0.9621349935926112,-0.8704202328598452,0.9850569610889184,0.8032253291907087,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_23,Lowered Density,Density 80%,0.9539081110447764,0.9501481604715638,-0.868619837511869,0.9765150029417532,0.7687781918023142,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_24,Lowered Density,Density 80%,0.9563311399935568,0.955968592095788,-0.8756710040998983,0.9766428361570856,0.796445010283028,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_25,Lowered Density,Density 80%,0.968067957695391,0.9664351562699892,-0.8655584294158288,0.9900366808763756,0.8030137801130167,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_26,Lowered Density,Density 80%,0.952948603995772,0.9527766825664018,-0.8755720289521478,0.9714021691551968,0.7959243227469481,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_27,Lowered Density,Density 80%,0.9610709828889576,0.962301704474578,-0.8728000763768022,0.9843773101374994,0.7961657877876891,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_28,Lowered Density,Density 80%,0.9647147218973948,0.9660087109424194,-0.867921712316597,0.9882673267326731,0.8004950495049505,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_29,Lowered Density,Density 80%,0.9520895275513586,0.9526479078108132,-0.8725024414999687,0.9736932012299284,0.7770022939138074,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_30,Lowered Density,Density 80%,0.9385974082174364,0.94778502124658,-0.8732551957485942,0.9704513157249964,0.7436173861910129,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_31,Lowered Density,Density 80%,0.9530040282700566,0.953246718553304,-0.8750601583587843,0.9727560204329848,0.7893456579907565,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_32,Lowered Density,Density 80%,0.9630999556327688,0.9616096734178312,-0.868901833061282,0.9849679645145392,0.8089206505667816,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_33,Lowered Density,Density 80%,0.9496270258051058,0.9476458978227345,-0.880807627590092,0.9673069460613116,0.7818684516880093,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_34,Lowered Density,Density 80%,0.9614997144480312,0.9620506896156992,-0.872003035893842,0.983894005811949,0.7970250701866719,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_35,Lowered Density,Density 80%,0.9485828462494564,0.948466866797951,-0.877880978998869,0.966282894736842,0.7900541795665634,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_36,Lowered Density,Density 80%,0.952314728080559,0.9580697069355564,-0.8659082874833423,0.9798634644663818,0.7700505869063405,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_37,Lowered Density,Density 80%,0.9552262218118638,0.9532147754685792,-0.876862980859115,0.9754050361116532,0.7907964083544798,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_38,Lowered Density,Density 80%,0.9557157283277132,0.9545476880429168,-0.8720657213133984,0.9767498656767448,0.7902603428906364,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_39,Lowered Density,Density 80%,0.9379031265712146,0.9460337145285688,-0.8725471045874802,0.9689119170984456,0.7404927167856096,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_40,Lowered Density,Density 80%,0.9558594645258908,0.9528004733886282,-0.8754171639754753,0.9749413833528722,0.7963071512309496,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_41,Lowered Density,Density 80%,0.9610283898663112,0.961851250753403,-0.8666368824435345,0.9865967654186656,0.7757554775211435,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_42,Lowered Density,Density 80%,0.9637910331504198,0.9628407075347118,-0.8683932679478471,0.9862184377614804,0.7910616724910173,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_43,Lowered Density,Density 80%,0.9496357329288138,0.9487141579829552,-0.8785967925254262,0.9675447533110172,0.7924610682578955,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_44,Lowered Density,Density 80%,0.9638826215125382,0.9629222350564708,-0.8698263262528267,0.9852107468572836,0.802662065565689,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_45,Lowered Density,Density 80%,0.9502276391110838,0.9507210312745312,-0.8749237999427555,0.972587398967767,0.7687700847210049,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_46,Lowered Density,Density 80%,0.964829282059072,0.9584866469262916,-0.8660459193401818,0.9882522058094576,0.7806582730246853,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_47,Lowered Density,Density 80%,0.9625808162757132,0.9635086011713244,-0.8628149077964891,0.9888041216684832,0.7756365798077876,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_48,Lowered Density,Density 80%,0.949593669692808,0.9520279573504786,-0.8723055707508849,0.9713602654176424,0.780396174863388,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_49,Lowered Density,Density 80%,0.964367116076257,0.964753528751918,-0.8713595341375854,0.9865171868826552,0.7996345318056104,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_50,Lowered Density,Density 80%,0.9616753766154236,0.9598129155164314,-0.8693241160414769,0.9840401950642824,0.7937047436086893,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_51,Lowered Density,Density 80%,0.9517737665090537,0.9527471158484268,-0.868735044348628,0.9729624586656292,0.7755300525189652,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_52,Lowered Density,Density 80%,0.9489005281781184,0.953246502165847,-0.872005696712426,0.975839255084538,0.7651065915216858,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_53,Lowered Density,Density 80%,0.950255865844498,0.945689819628728,-0.8785560979143979,0.9676245024754878,0.7841471701776527,0.488,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_54,Lowered Density,Density 80%,0.9259520971601294,0.8976933403191768,-0.8936040003421519,0.947141889931328,0.6904923106683432,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_55,Lowered Density,Density 80%,0.9377529675198236,0.941863526178542,-0.8799605333343586,0.9607161816514648,0.7550311278413204,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_56,Lowered Density,Density 80%,0.9514543136403164,0.950345376769756,-0.874319551548906,0.9736559139784946,0.7676930596285435,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_57,Lowered Density,Density 80%,0.9562086762488808,0.957228078110176,-0.8766400451014458,0.9760823937130864,0.8048030458339435,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_58,Lowered Density,Density 80%,0.9357411930689592,0.9322017954448358,-0.882209390242019,0.9538801170993904,0.7540912799347315,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_59,Lowered Density,Density 80%,0.9508702444342422,0.9537164686516156,-0.8729989665923348,0.972130510778792,0.775441833365702,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_60,Lowered Density,Density 80%,0.9568960074661812,0.9530027988209092,-0.8739080054738374,0.9764924824917968,0.7839267349037661,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_61,Lowered Density,Density 80%,0.9602628115222056,0.9612402426958144,-0.8757041653460081,0.9830733651527824,0.7978152831766964,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_62,Lowered Density,Density 80%,0.9494327777774024,0.947433703490002,-0.8787417126749971,0.9663547777185244,0.7927958500993842,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_63,Lowered Density,Density 80%,0.9347081542838208,0.933670520744318,-0.8850622870094725,0.9488695983974054,0.7755890489363731,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_64,Lowered Density,Density 80%,0.949359162816608,0.9485722396139278,-0.8650115840453071,0.9764861165428236,0.7528842393429801,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_65,Lowered Density,Density 80%,0.9482662404557768,0.9399918182900088,-0.8712542973739247,0.966994620268502,0.7474918819367034,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_66,Lowered Density,Density 80%,0.95921416930557,0.94978488899986,-0.8703281218520351,0.9804491283364524,0.7682950851964937,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_67,Lowered Density,Density 80%,0.962471758475921,0.9618477531862224,-0.8681758113409633,0.984917192429022,0.7992409305993691,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_68,Lowered Density,Density 80%,0.948304341044768,0.9458410085792872,-0.8783838712179253,0.9700179794936584,0.7579085475484717,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_69,Lowered Density,Density 80%,0.9497090157419412,0.9591188201344142,-0.8719510454397856,0.9790374963094184,0.7752681822655251,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_70,Lowered Density,Density 80%,0.9562201592736536,0.95577692687492,-0.8691799068135989,0.9812509226908124,0.7697455833866443,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_71,Lowered Density,Density 80%,0.95933919064092,0.958011893563301,-0.8726153616895638,0.9803468776101804,0.7941335429666389,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_72,Lowered Density,Density 80%,0.9442616011213798,0.9436933366574908,-0.8749857382772389,0.9671957161464616,0.7574895074533262,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_73,Lowered Density,Density 80%,0.9415662465283828,0.935638230898474,-0.8848491128913185,0.9566785267814212,0.7592076161169343,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_74,Lowered Density,Density 80%,0.958719642112416,0.9575574445059304,-0.8737600715391319,0.979031941994905,0.7956104252400549,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_75,Lowered Density,Density 80%,0.9429254686195888,0.9483104640637348,-0.8739065248677601,0.9671327313331392,0.7602194387804642,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_76,Lowered Density,Density 80%,0.959000098864345,0.9608403789024929,-0.8737229913437691,0.9828121152425512,0.7921201674464418,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_77,Lowered Density,Density 80%,0.9682205755091324,0.966571820795191,-0.8644768692092238,0.9908721103284056,0.7966068062307768,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_78,Lowered Density,Density 80%,0.9194403542043528,0.9178970744482818,-0.8878031455815624,0.9378507295173962,0.7237654320987654,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_79,Lowered Density,Density 80%,0.9454669199434316,0.940263915896384,-0.8793762593896631,0.9612900115696104,0.7748264558426533,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_80,Lowered Density,Density 80%,0.953788970244666,0.9541742341854093,-0.877246905613647,0.9723668207248845,0.7949404037946971,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_81,Lowered Density,Density 80%,0.9451697889216848,0.9433942623861784,-0.8802918099622777,0.9620662994104572,0.7811442930317967,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_82,Lowered Density,Density 80%,0.9615219686796084,0.9562922376843112,-0.8698477462872296,0.9813065722156632,0.7866489571035026,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_83,Lowered Density,Density 80%,0.943056524828873,0.9433531140069932,-0.8766920352258667,0.9658074444551312,0.7581513898239877,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_84,Lowered Density,Density 80%,0.9536445765811804,0.955371547902336,-0.8754614738411689,0.9755728174312376,0.7909033172113928,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_85,Lowered Density,Density 80%,0.963372359078767,0.9603711078252885,-0.8643948211474123,0.9869571661479176,0.7796551553776987,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_86,Lowered Density,Density 80%,0.9476586032519329,0.9541740554915414,-0.877781281934713,0.9747114067697124,0.7770984151829388,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_87,Lowered Density,Density 80%,0.9497807445236712,0.9524045500377976,-0.8750198561622072,0.9727077433844352,0.7791231325065912,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_88,Lowered Density,Density 80%,0.9558086797979596,0.9576576411510236,-0.8718533089186582,0.9768771998435668,0.7934102463824795,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_89,Lowered Density,Density 80%,0.9509225763251876,0.9512827963928212,-0.8781276856970083,0.969889757661114,0.7890340439998057,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_90,Lowered Density,Density 80%,0.9633684399612258,0.9607960226798884,-0.8693299749381275,0.9839353471640468,0.7942147538560095,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_91,Lowered Density,Density 80%,0.9610436829453904,0.9593251726413116,-0.866633083552874,0.9831009508794404,0.7927772577228162,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_92,Lowered Density,Density 80%,0.9626449798542512,0.962666007858938,-0.8620177340643245,0.9895347683761532,0.7808253149489138,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_93,Lowered Density,Density 80%,0.9541591372764536,0.9503370423582408,-0.8765443945264446,0.9723670744188312,0.7916565134753155,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_94,Lowered Density,Density 80%,0.9558960241222446,0.9525893483153988,-0.8763984347435596,0.9746019341603984,0.7920289147211097,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_95,Lowered Density,Density 80%,0.9562270307747492,0.949994203961588,-0.8719737008805383,0.9768925084629348,0.774370799195408,0.49,0,Without Self Activation,5.0
