index,Type,Core_Density,BiC A,BiC B,CC AB,F1,F1_Individual_Nodes_Considered,Team_Strength,Self Activation Status,Team Size
Density 80%_With Self Activation_Network_16,Lowered Density,Density 80%,0.940964376782856,0.9410392398623016,-0.7902497360591024,0.9512658528475753,0.9151664845865196,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_17,Lowered Density,Density 80%,0.9475985993778516,0.9486108992516714,-0.7870536819642165,0.957131237739821,0.9230658820152146,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_18,Lowered Density,Density 80%,0.9138743446977484,0.914488347285972,-0.8112392611930797,0.9231514815840488,0.8877042370534478,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_19,Lowered Density,Density 80%,0.9267089499490928,0.9275343297541156,-0.801454065807232,0.935015183368372,0.902312543798178,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_20,Lowered Density,Density 80%,0.9466033803553628,0.9468932349660752,-0.7880145390171889,0.9563804882709857,0.9224595098179732,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_21,Lowered Density,Density 80%,0.919319197754744,0.9233390293795464,-0.8239955754723718,0.9328865222181416,0.8794987146529563,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_22,Lowered Density,Density 80%,0.9234759248049932,0.9232217941956846,-0.8010766278349234,0.933184023889511,0.9061216871967152,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_23,Lowered Density,Density 80%,0.9297492672779264,0.9289937023301746,-0.8001876103749809,0.9376376329475706,0.9009511315185308,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_24,Lowered Density,Density 80%,0.944376697025386,0.9444543975770404,-0.7860686176392185,0.9545758183032732,0.9235614085313484,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_25,Lowered Density,Density 80%,0.9464564617978296,0.9459987899586308,-0.7890322273930008,0.9552053486150908,0.9212034383954156,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_26,Lowered Density,Density 80%,0.9069222136193372,0.9077097438656686,-0.814753593628546,0.914283103353742,0.8789637211002468,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_27,Lowered Density,Density 80%,0.916192816781356,0.9180861315135412,-0.8094394997148209,0.9241535405792416,0.8927433137789275,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_28,Lowered Density,Density 80%,0.9421154061956516,0.9415408494489028,-0.7914654333412352,0.9504202877902836,0.912333190862896,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_29,Lowered Density,Density 80%,0.9384951572742102,0.9378922083316092,-0.7948088078678799,0.9479596189392864,0.9132186359543106,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_30,Lowered Density,Density 80%,0.9519479074711832,0.9530649051115768,-0.7829606816278979,0.962364816149964,0.9198750300408556,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_31,Lowered Density,Density 80%,0.9487063118282336,0.9487353048467158,-0.7819447473349111,0.9584531339850488,0.9260590377611654,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_32,Lowered Density,Density 80%,0.8683012242172546,0.8663900138302272,-0.8378142756320962,0.8727003226087715,0.8470660040108118,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_33,Lowered Density,Density 80%,0.9163457245575696,0.9172560010869654,-0.8062854774105976,0.9237589471253752,0.8944354652505195,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_34,Lowered Density,Density 80%,0.92297125585549,0.9235907449489428,-0.8013469425533768,0.9337504085158036,0.9006489565339185,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_35,Lowered Density,Density 80%,0.891258374605341,0.8912442105775917,-0.8234354474703645,0.8984687233373748,0.8708069513673716,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_36,Lowered Density,Density 80%,0.9145629659481508,0.914345402426716,-0.8080288131566722,0.9203091929695408,0.8905861783380878,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_37,Lowered Density,Density 80%,0.9324106727465332,0.9320958265711068,-0.7981149599219876,0.9423765548435732,0.907510365623822,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_38,Lowered Density,Density 80%,0.9345623130797376,0.934716535959727,-0.7978345207856292,0.9432680971468992,0.9067201131808535,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_39,Lowered Density,Density 80%,0.9381768415038456,0.9381451379412606,-0.7947033116588251,0.9482260432949648,0.907725830135948,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_40,Lowered Density,Density 80%,0.9015490965155752,0.9021690890071776,-0.816067550005864,0.910253492923133,0.8826741910526555,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_41,Lowered Density,Density 80%,0.9260620857204414,0.9266111820665778,-0.8027745584209932,0.9360816059145572,0.8996303401806186,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_42,Lowered Density,Density 80%,0.944430745243366,0.9436808077334226,-0.7894990090511745,0.9522970721256844,0.9190668888359914,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_43,Lowered Density,Density 80%,0.9318184349995728,0.9314883540223488,-0.7996529206807469,0.9384615384615383,0.901594746716698,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_44,Lowered Density,Density 80%,0.8884541266378403,0.8891550985242608,-0.8260480231093975,0.894423825068193,0.8674149264409963,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_45,Lowered Density,Density 80%,0.9364624745717578,0.9383166294030284,-0.7974838728977175,0.9472886573525928,0.9091167416528534,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_46,Lowered Density,Density 80%,0.8963791883297768,0.8957726567858642,-0.8223090265608936,0.902962528745998,0.8734274248094873,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_47,Lowered Density,Density 80%,0.9335086166061864,0.936847697344392,-0.7984225474790083,0.9435779385511603,0.9043972564126656,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_48,Lowered Density,Density 80%,0.8981463655124206,0.8980416816358925,-0.8196771610060567,0.9060688405797102,0.8743206521739131,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_49,Lowered Density,Density 80%,0.8878379055549933,0.8850975051550274,-0.8309223665528974,0.8872770827788129,0.8599059533315588,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_50,Lowered Density,Density 80%,0.9158316737573264,0.9156990996100188,-0.8072911786543323,0.9232544187549032,0.8943652222068392,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_51,Lowered Density,Density 80%,0.929752265599836,0.930676354447678,-0.7990525604579943,0.9385705570416256,0.905251302266648,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_52,Lowered Density,Density 80%,0.9163196031410478,0.9161920831886202,-0.81100054408678,0.9264848400941436,0.8876274862707093,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_53,Lowered Density,Density 80%,0.8751620429958762,0.8744253383056475,-0.836140043342388,0.8819930454685505,0.8523702627756503,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_54,Lowered Density,Density 80%,0.92081029091903,0.9194202240749064,-0.8112083637714876,0.927801326944342,0.8879929966826391,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_55,Lowered Density,Density 80%,0.9515841940614004,0.952269937183487,-0.782679063957001,0.9600230359456736,0.9228775735470556,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_56,Lowered Density,Density 80%,0.92552244911876,0.926279082282341,-0.805908728847403,0.9349010477299186,0.8908032596041909,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_57,Lowered Density,Density 80%,0.8923698988505091,0.8940962177130414,-0.8212413239782237,0.8981863889387682,0.8720147243670318,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_58,Lowered Density,Density 80%,0.909109497956496,0.9078608168681224,-0.8147930207147541,0.916426116838488,0.8808705612829324,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_59,Lowered Density,Density 80%,0.848062593723258,0.8489428451149402,-0.8465151777503508,0.8526979797118746,0.8290000852442247,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_60,Lowered Density,Density 80%,0.9101106057442334,0.9120406085555776,-0.8198118544091678,0.9189028571428572,0.8759771428571429,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_61,Lowered Density,Density 80%,0.8775271964652708,0.8777506930113624,-0.8313535779255429,0.8832464894462598,0.8580323235891548,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_62,Lowered Density,Density 80%,0.909281133851022,0.9100142343434798,-0.8121724556514485,0.9176913195081666,0.886309414571481,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_63,Lowered Density,Density 80%,0.9256621348749864,0.9242284500159292,-0.8045831174796869,0.9323052553112188,0.9019288110324264,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_64,Lowered Density,Density 80%,0.9427832008407272,0.9434220311961172,-0.7901296512091871,0.9527139527139528,0.9144664858950572,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_65,Lowered Density,Density 80%,0.8828069660914012,0.8835631233617308,-0.8328229954790519,0.8861734626112365,0.850267853189888,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_66,Lowered Density,Density 80%,0.8635356363006536,0.8627396758357334,-0.8417789050090573,0.8701931442491735,0.8433530537671828,0.9799999999999998,With Self Activation,5.0
Density 80%_With Self Activation_Network_67,Lowered Density,Density 80%,0.8777386115379404,0.8764479784703145,-0.8325796211468292,0.884261715296198,0.8563660477453581,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_68,Lowered Density,Density 80%,0.8801927102955256,0.8827912178256688,-0.8327930641719893,0.8816044381824586,0.8537337090524832,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_69,Lowered Density,Density 80%,0.8486355619588449,0.8458538052559186,-0.8516423703876747,0.8470687830687831,0.8176507936507936,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_70,Lowered Density,Density 80%,0.9191383921530186,0.919732704178266,-0.806375267273317,0.927446256486286,0.8950148257968866,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_71,Lowered Density,Density 80%,0.943396091699796,0.9425542382511636,-0.7914407004096312,0.950392017106201,0.9200760275599904,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_72,Lowered Density,Density 80%,0.9373905073351432,0.9374017349322796,-0.7949859864020187,0.9474282466609832,0.9067917021881216,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_73,Lowered Density,Density 80%,0.9466797664671348,0.947065470604712,-0.7865605032734684,0.9573164896162312,0.9218585510575176,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_74,Lowered Density,Density 80%,0.9325536314753282,0.9310171303756628,-0.7981737940640669,0.9376611202249824,0.9064448089992968,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_75,Lowered Density,Density 80%,0.9386006086595984,0.9375984995136696,-0.7967607636833358,0.9480020856045884,0.9105086031189268,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_76,Lowered Density,Density 80%,0.9294610591533904,0.9295516317189058,-0.7983701583235081,0.9387496479864826,0.9039237773397164,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_77,Lowered Density,Density 80%,0.9364402060210684,0.9368930756353292,-0.7938607605050055,0.9461709474480866,0.915756113712691,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_78,Lowered Density,Density 80%,0.8868241112615223,0.8854672720920869,-0.8306256561572006,0.89459627882133,0.8576515623609009,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_79,Lowered Density,Density 80%,0.9588495665639782,0.9580878249314644,-0.782285869513278,0.9675437747895907,0.9267195511270194,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_80,Lowered Density,Density 80%,0.8546877995665164,0.8572566986484993,-0.843928732575157,0.8603500924691411,0.8383725431164251,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_81,Lowered Density,Density 80%,0.876732418132813,0.8778799264185496,-0.8314052936505308,0.8794513321023477,0.8545678361030511,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_82,Lowered Density,Density 80%,0.9112341171042032,0.9106224054637374,-0.8115684637739776,0.9185913035492906,0.8927866293218237,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_83,Lowered Density,Density 80%,0.938133683498685,0.9377740917107008,-0.7941316366650523,0.9481941416247984,0.9086643283723576,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_84,Lowered Density,Density 80%,0.9066644460942764,0.906868007053596,-0.8098535076598853,0.9138356164383562,0.886027397260274,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_85,Lowered Density,Density 80%,0.9525061896576648,0.9527992313243856,-0.783378096798529,0.96169190098534,0.9285267964431628,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_86,Lowered Density,Density 80%,0.9442795653122328,0.9441686086695726,-0.7874382468121547,0.9552267303102624,0.9199045346062052,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_87,Lowered Density,Density 80%,0.9135862977625476,0.9153893642025328,-0.8058587431097062,0.923346716507453,0.8878120817758087,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_88,Lowered Density,Density 80%,0.9447850492114912,0.94620119411409,-0.7883246744308107,0.9544716999140976,0.9216378734370526,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_89,Lowered Density,Density 80%,0.8777663079316548,0.8757067465045479,-0.8335489174680984,0.88226737779345,0.8526468902895932,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_90,Lowered Density,Density 80%,0.9184938662261392,0.9183440180782944,-0.8091439873052166,0.9273730070448648,0.8899703374119392,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_91,Lowered Density,Density 80%,0.8999921316911109,0.9010674884978046,-0.8183372766234107,0.9057098905076464,0.8696045606732422,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_92,Lowered Density,Density 80%,0.8878428630880345,0.8866695029261995,-0.8462153557148131,0.8883328943903082,0.8418488280221227,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_93,Lowered Density,Density 80%,0.9453956192896223,0.9450232349722284,-0.7886323065309945,0.9539363883458108,0.9225120404367936,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_94,Lowered Density,Density 80%,0.9229228959783936,0.9222509328417372,-0.8049982806423339,0.9304618819479976,0.8986464486720313,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_95,Lowered Density,Density 80%,0.9145717137458034,0.9140459592745996,-0.8121212058528584,0.9234569041133835,0.8818614099072065,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_96,Lowered Density,Density 80%,0.9157515947179828,0.9158739318048896,-0.8099008037523283,0.9232899473829964,0.8921812978860888,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_97,Lowered Density,Density 80%,0.8704403501610516,0.8613056394836217,-0.8399762159546281,0.8664936188622107,0.8334847501622323,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_98,Lowered Density,Density 80%,0.8987672159256959,0.898697477451089,-0.8158709237693077,0.907235200725788,0.8762984803810387,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_99,Lowered Density,Density 80%,0.8184895373999059,0.8206291252946346,-0.8630979683982087,0.8204791598293404,0.7990236297998031,0.98,With Self Activation,5.0
Density 92%_With Self Activation_Network_0,Lowered Density,Density 92%,0.8837629749779894,0.883602439877738,-0.8262214077240365,0.8913450396648542,0.8697744897049647,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_1,Lowered Density,Density 92%,0.8621943547952794,0.8620058562168691,-0.8388832736820991,0.8693384334521429,0.8482135095192559,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_2,Lowered Density,Density 92%,0.8990065382493619,0.8990738820458856,-0.8183197071731223,0.9069883451997642,0.8835426964763503,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_3,Lowered Density,Density 92%,0.8593651652566183,0.8599043841461848,-0.8377489866033396,0.8669267446900737,0.847420892934547,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_4,Lowered Density,Density 92%,0.851717390004295,0.852147534354677,-0.842601120779561,0.8591803419537761,0.8368846120800756,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_5,Lowered Density,Density 92%,0.8578086806819026,0.8582583623735922,-0.8415675425607683,0.8644163028914725,0.8434542075463544,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_6,Lowered Density,Density 92%,0.8912886166975806,0.8911534747573606,-0.825039078680951,0.8974243919949744,0.8727900924347124,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_7,Lowered Density,Density 92%,0.8617505630832226,0.8618815493202125,-0.8403614159114494,0.8691117677733357,0.8440813488614636,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_8,Lowered Density,Density 92%,0.8670012146019138,0.8673920221146432,-0.8363874297027074,0.8746993221080254,0.8551935272250164,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_9,Lowered Density,Density 92%,0.8599624732208024,0.8604525489554696,-0.8395337910025878,0.868357068426537,0.8432181312955888,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_10,Lowered Density,Density 92%,0.8998417151773981,0.899057487197289,-0.8210778851724791,0.9057560798876862,0.8749603731715049,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_11,Lowered Density,Density 92%,0.8509301670439513,0.8511455548250211,-0.8429322635158535,0.8581481163648845,0.8371663949197632,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_12,Lowered Density,Density 92%,0.8507040647153402,0.8508031289603751,-0.8432990941898401,0.8579333419122378,0.8343413546090165,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_13,Lowered Density,Density 92%,0.8489912983207782,0.8490819913254388,-0.8440222598876252,0.8561277342579513,0.8342536706476607,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_14,Lowered Density,Density 92%,0.847967791834806,0.8481566303137726,-0.8455421689180858,0.8556515786771627,0.8330195944211517,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_15,Lowered Density,Density 92%,0.8921124842268235,0.8921694834862406,-0.8211608563917803,0.8995682288387155,0.877170099847081,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_16,Lowered Density,Density 92%,0.8359025549687505,0.8361686716093837,-0.8519580503077747,0.8431876606683805,0.8189557082051498,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_17,Lowered Density,Density 92%,0.8835230755649633,0.8837531859552582,-0.8267739368791273,0.8889283968176364,0.8621716520734255,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_18,Lowered Density,Density 92%,0.9003894463940184,0.9005391832835836,-0.8163331721710759,0.9088017448993502,0.8859908211023765,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_19,Lowered Density,Density 92%,0.8739818774859397,0.8739059877168591,-0.8316865905736087,0.8816398501212255,0.8586290500330614,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_20,Lowered Density,Density 92%,0.8880548750880605,0.8893125225649366,-0.8242580511663128,0.8946544397226571,0.869693580854395,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_21,Lowered Density,Density 92%,0.8484798046059858,0.8484804035652128,-0.8439532742446236,0.8554747647562019,0.829940119760479,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_22,Lowered Density,Density 92%,0.8530346871512271,0.852978507785691,-0.8407835987085568,0.8602520538517786,0.8409393952428061,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_23,Lowered Density,Density 92%,0.8891911486651365,0.8890181229051876,-0.8234823121356634,0.8945744062262379,0.8678266314800733,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_24,Lowered Density,Density 92%,0.8755797035532753,0.8756098015297675,-0.829914545087135,0.8829632245816962,0.8628316630612335,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_25,Lowered Density,Density 92%,0.8759590448925212,0.8760275418061313,-0.8317030694577239,0.8838216447920809,0.8624773520703523,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_26,Lowered Density,Density 92%,0.884054658005744,0.883693711322706,-0.8279231303632191,0.8915437079302813,0.866803370035216,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_27,Lowered Density,Density 92%,0.8629691551708963,0.8625545815836803,-0.836445305185687,0.8702084149153723,0.849758517164861,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_28,Lowered Density,Density 92%,0.8985030676089077,0.897863867304578,-0.8165644240264213,0.9045723847858532,0.8803310569399846,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_29,Lowered Density,Density 92%,0.8753948887928761,0.8748340120480357,-0.8306645567077113,0.8823399655887414,0.863325539330304,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_30,Lowered Density,Density 92%,0.8549534363340598,0.8545892056352636,-0.8442398752005295,0.8618089369586762,0.8365148446589391,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_31,Lowered Density,Density 92%,0.8677472178959208,0.8677308709535471,-0.8337379535028242,0.8753939075630253,0.8555672268907563,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_32,Lowered Density,Density 92%,0.8688620970411564,0.8687040692469238,-0.8346432132263106,0.8756950829721091,0.8559919436052367,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_33,Lowered Density,Density 92%,0.8563905006204964,0.856487442776074,-0.8417072919378333,0.8630734043930436,0.8408924179001424,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_34,Lowered Density,Density 92%,0.8416009411790432,0.8417545375783514,-0.84745854245845,0.8485067028678093,0.8288223315798405,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_35,Lowered Density,Density 92%,0.8552382032833882,0.8554683028124382,-0.8400509698613423,0.862775548940943,0.8404728010008197,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_36,Lowered Density,Density 92%,0.8778038134153563,0.8779493111127542,-0.8283830573065457,0.8854309619726416,0.8628978706450042,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_37,Lowered Density,Density 92%,0.874809596336492,0.8742835747341106,-0.8306140829751476,0.8817953353026763,0.8601913495877607,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_38,Lowered Density,Density 92%,0.8552845163801711,0.8555730929561431,-0.8406627225011752,0.8616292594666781,0.842846680739241,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_39,Lowered Density,Density 92%,0.8533167777545322,0.8532998771384532,-0.8434419404915996,0.8602150537634409,0.8372903225806452,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_40,Lowered Density,Density 92%,0.8394966095416524,0.8395848691730263,-0.8494548863353039,0.8458447874814972,0.8264749418481708,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_41,Lowered Density,Density 92%,0.8604452176685884,0.8610580864572228,-0.8378503086265122,0.8670019074041962,0.8442864574302064,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_42,Lowered Density,Density 92%,0.8764579558255787,0.8760802188019512,-0.8291368741716385,0.8844078889183692,0.8597329088175466,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_43,Lowered Density,Density 92%,0.8434437782944757,0.8429220354965478,-0.8489838892230486,0.849762066621346,0.8312372535690007,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_44,Lowered Density,Density 92%,0.8480058293821551,0.8477683284557564,-0.8439921794729296,0.8547435897435898,0.8341880341880342,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_45,Lowered Density,Density 92%,0.8900701031746072,0.890046928161174,-0.8252541825999138,0.8941392105145514,0.8693280879788994,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_46,Lowered Density,Density 92%,0.8629154694536303,0.8635974468160007,-0.8381397031458248,0.8697221376701308,0.8475888159325129,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_47,Lowered Density,Density 92%,0.85165717269973,0.8517518741664305,-0.8424841293096498,0.8590018897096718,0.8368836969592853,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_48,Lowered Density,Density 92%,0.8482537872051642,0.8479330727650589,-0.8467110479702009,0.8534243652656284,0.8313633454235119,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_49,Lowered Density,Density 92%,0.8655858373690836,0.8656661755195236,-0.8366012335268231,0.8731717965509714,0.8540493342065051,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_50,Lowered Density,Density 92%,0.8722068791439209,0.8718160318863767,-0.8337582701576939,0.8788171712289644,0.85122369172635,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_51,Lowered Density,Density 92%,0.873222785874144,0.8729305611112821,-0.8310230018729495,0.8799718409010912,0.8557726152763112,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_52,Lowered Density,Density 92%,0.8474708350323349,0.8476357457209769,-0.845067290188969,0.8555051758063136,0.8349730515869621,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_53,Lowered Density,Density 92%,0.842799784454224,0.8427375291003526,-0.8483874828681885,0.8495582738702004,0.8271321780496093,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_54,Lowered Density,Density 92%,0.8597026659392519,0.8595264406230595,-0.8389350330622386,0.8672274737663689,0.8475847714855607,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_55,Lowered Density,Density 92%,0.8393176269045051,0.8393480627497597,-0.8500840481598229,0.8462807819243463,0.8251671320978252,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_56,Lowered Density,Density 92%,0.8575671845958748,0.8581177201701682,-0.8425380880713437,0.864192196344467,0.8401676532860908,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_57,Lowered Density,Density 92%,0.8407121546046342,0.8409959510593236,-0.8480593185245738,0.8481764206955047,0.8288379983036471,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_58,Lowered Density,Density 92%,0.8745261475261423,0.8743296698807808,-0.8304637184494077,0.8819119851838787,0.862421730311315,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_59,Lowered Density,Density 92%,0.8596976056717986,0.8600120933111998,-0.8392285770546859,0.8652390222799048,0.8419640925805754,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_60,Lowered Density,Density 92%,0.8554478091916244,0.8550845348403119,-0.8427009201534044,0.8614006374364717,0.8408131622017401,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_61,Lowered Density,Density 92%,0.854566083210585,0.8543532965002878,-0.8440783126507346,0.8607703894986013,0.8348612007746934,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_62,Lowered Density,Density 92%,0.8704160095883456,0.8701260862170812,-0.8330720823936533,0.8781944322472995,0.8555370158953193,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_63,Lowered Density,Density 92%,0.8493858942062763,0.8491235689887916,-0.8460385874823851,0.8556881872245754,0.8378898729303041,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_64,Lowered Density,Density 92%,0.8534269897382644,0.8531079613881307,-0.8409583462758357,0.8598452278589854,0.8403267411865865,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_65,Lowered Density,Density 92%,0.8370424216699267,0.8366779731507638,-0.8510089492987629,0.843212478920742,0.8236509274873525,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_66,Lowered Density,Density 92%,0.8380130096213583,0.8377565104062096,-0.8521001545523887,0.8428860418071477,0.8228253540121375,0.992,With Self Activation,5.0
Density 92%_With Self Activation_Network_67,Lowered Density,Density 92%,0.844706372233247,0.8447237261412237,-0.8484485821809443,0.8509189925119128,0.8290503744043567,0.992,With Self Activation,5.0
